PRODUCT_CODE,ITEM,QUANTITY,OTHER,UNIT_PRICE,PRICE,EXPENSE_ROW,PAGENUMBER,INVOICE_ID,FILE_NAME,NAME,DATE,TOTAL
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",7,0,18.25,0.00,"12x1.5 AA Ltr Bot.Carton New
AA200482 Log 7 Case 18.25 0% 127.75 0 5% 0 0.00
6291100850143 /",5,9120733896,Agthia 3 (3).pdf,Salim Khalfan Grocery,16.03.2023,301.35
AA200519,"6x1.5 L Al Ain Shrink
6291100850198 /",0.500,"0,46",18.25,9.59,"6x1.5 L Al Ain Shrink
AA200519 0.500 Case 18.25 0% 0.00 9.13 5% 0,46 9.59
6291100850198 /",1,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,158.69
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",8,7.1,17.75,149.10,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 8 Case 17.75 0% 0,00 142 5% 7.1 149.10",1,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,158.69
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",7,0,17.75,0.00,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 7 Case 17.75 0% 124.25 0 5% 0 0.00",1,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,158.69
AA200519,"6x1.5 LAI Ain Shrink
6291100850198 /",0.500,0,18.25,0.00,"6x1.5 LAI Ain Shrink
AA200519 0.500 Case 18.25 0% 9.13 0 5% 0 0.00
6291100850198 /",1,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,158.69
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",2,0,16,0.00,"4X5 Ltr. Bot. Brown Carton New
AA200475 2 Case 16 0% 32.00 0 5% 0 0.00
6291100850150 /",2,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,eighty-four dirham 00 / 100 only
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",5,4,16,84.00,"4X5 Ltr. Bot. Brown Carton New
5 Case 16 0% 0.00 80 5% 4 84.00
AA200475
6291100850150 /",2,9120742747,Agthia 1 (12).pdf,Silver Light S/M,01.03.2023,eighty-four dirham 00 / 100 only
AA3000414,24X500ml AA Bot Water CTN,20,12,12,252.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 20 Case 12 0% 0.00 240 5% 12 252.00",1,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA3000414,24X500ml AA Bot Water CTN,6,0,12,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 6 Case 12 0% 72.00 0 5% 0 0.00",1,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,12,0.00,"12X500ml Al Ain Shrink
AA200552 0.500 Case 12 0% 6.00 0 5% 0 0.00
6291105810074 /",1,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA3000414,24X500ml AA Bot Water CTN,20,12,12,252.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 20 Case 12 0% 0.00 240 5% 12 252.00",2,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA3000414,24X500ml AA Bot Water CTN,6,0,12,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 6 Case 12 0% 72.00 0 5% 0 0.00",2,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA3000417,12X500ml AA Bot Water SHK,0.500,0,12,0.00,"12X500ml AA Bot Water SHK
AA3000417 Travel Promo 0.500 Case 12 0% 6.00 0 5% 0 0.00",2,9120718839,Agthia 6.pdf,Wadi Al Hamam Restaurant,21.02.2023,252.00
AA200600,"24x200ML Shrink Regular
6291105810265 /",50,43.13,17.25,905.63,"24x200ML Shrink Regular
AA200600 50 Case
6291105810265 / 17.25 0% 0.00 862,5 5% 43.13 905.63",1,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,nine hundred five dirham 63 / 100 only
AA200600,"24x200ML Shrink Regular
6291105810265 /",58,0,17.25,"0,00","24x200ML Shrink Regular
AA200600 58 Case
6291105810265 / 17.25 0% 1,000.50 0 5% 0 0,00",1,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,nine hundred five dirham 63 / 100 only
AA3000414,24X500ml AA Bot Water CTN,10,0,18.25,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 10 Case 18.25 0% 182.50 0 5% 0 0.00",2,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,"1,210.65"
AA3000407,24X200ml AA Bot Water SHK,28,0,17.25,0.00,"24X200ml AA Bot Water SHK
AA3000407 Travel Promo 28 Case 17.25 0% 483.00 0 5% 0 0.00",2,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,"1,210.65"
AA3000409,"24X330ml AA Bot Water CTN
Travel Promo",30,26.63,17.75,559.13,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 30 Case 17.75 0% 0,00 532.5 5% 26.63 559.13",2,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,"1,210.65"
AA3000414,"24X500ml AA Bot Water CTN
Travel Promo",34,31.02,18.25,651.52,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 34 Case 18.25 0% 0.00 620.5 5% 31.02 651.52",2,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,"1,210.65"
AA3000409,24X330ml AA Bot Water CTN,10,0,17.75,0.00,"24X330ml AA Bot Water CTN
10 Case
AA3000409 Travel Promo 17.75 0% 177.50 0 5% 0 0.00",2,9120732037,Agthia 5.pdf,Abu Salma Grocery,21.03.2023,"1,210.65"
AA200478,"24x500mL Carton REGULAR
6291100850129 /",4,3.65,18.25,76.65,"24x500mL Carton REGULAR 4 Case 18.25 0% 0.00 73 5% 3.65 76.65
AA200478
6291100850129 /",1,9120739828,Agthia 5 (6).pdf,Abu Haneefa Food Stuff,21.03.2023,three hundred dirham 30 / 100 only
AA200478,"24x500mL Carton REGULAR
6291100850129 /",9,0,18.25,"0,00","24x500mL Carton REGULAR
9 Case 18.25 0% 164.25 0 5% 0 0,00
AA200478
6291100850129 /",1,9120739828,Agthia 5 (6).pdf,Abu Haneefa Food Stuff,21.03.2023,three hundred dirham 30 / 100 only
AA200483,"24x330ML Carton Regular
6291100850112 /",3,0,17.75,"0,00","24x330ML Carton Regular 3 Case 17.75 0% 53.25 0 5% 0 0,00
AA200483
6291100850112 /",1,9120739828,Agthia 5 (6).pdf,Abu Haneefa Food Stuff,21.03.2023,three hundred dirham 30 / 100 only
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",5,0,18.25,"0,00","12x1.5 AA Ltr Bot.Carton New
5 Case 18.25 0% 91.25 0 5% 0 0,00
AA200482 Log
6291100850143 /",1,9120739828,Agthia 5 (6).pdf,Abu Haneefa Food Stuff,21.03.2023,three hundred dirham 30 / 100 only
AA200483,"24x330ML Carton Regular
6291100850112 /",12,10.65,17.75,"223,65","24x330ML Carton Regular 12 Case 17.75 0% 0,00 213 5% 10.65 223,65
AA200483
6291100850112 /",1,9120739828,Agthia 5 (6).pdf,Abu Haneefa Food Stuff,21.03.2023,three hundred dirham 30 / 100 only
AA200478,"24x500mL Carton REGULAR
6291100850129 /",5,4.56,18.25,95.81,"24x500mL Carton REGULAR
AA200478 5 Case 18.25 0% 0,00 91.25 5% 4.56 95.81
6291100850129 /",1,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,two hundred fifty-four dirham 50 / 100 only
AA200483,"24x330ML Carton Regular
6291100850112 /",8,7.1,17.75,149.10,"24x330ML Carton Regular
AA200483 8 Case 17.75 0% 0,00 142 5% 7.1 149.10
6291100850112 /",1,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,two hundred fifty-four dirham 50 / 100 only
AA200478,"24x500mL Carton REGULAR
6291100850129 /",6,0,18.25,0.00,"24x500mL Carton REGULAR
AA200478 6 Case 18.25 0% 109.50 0 5% 0 0.00
6291100850129 /",1,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,two hundred fifty-four dirham 50 / 100 only
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",7,0,18.25,"0,00","12x1.5 AA Ltr Bot.Carton New
AA200482 Log 7 Case, 18.25 0% 127.75 0 5% 0 0,00
6291100850143 /",1,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,two hundred fifty-four dirham 50 / 100 only
AA200519,"6x1.5 L Al Ain Shrink
6291100850198 /",1,0.46,9.13,9.59,"6x1.5 L Al Ain Shrink
AA200519 1 Pack 9.13 0% 0,00 9.13 5% 0.46 9.59
6291100850198 /",1,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,two hundred fifty-four dirham 50 / 100 only
AA200478,"24x500mL Carton REGULAR
6291100850129 /",6,0,18.25,0.00,"24x500mL Carton REGULAR
AA200478 6 Case 18.25 0% 109.50 0 5% 0 0.00
6291100850129 /",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA200478,"24x500mL Carton REGULAR
6291100850129 /",5,4.56,18.25,95.81,"24x500mL Carton REGULAR
AA200478 5 Case 18.25 0% 0.00 91.25 5% 4.56 95.81
6291100850129 /",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA200483,"24x330ML Carton Regular
6291100850112 /",8,7.1,17.75,149.10,"24x330ML Carton Regular
AA200483 8 Case 17.75 0% 0.00 142 5% 7.1 149.10
6291100850112 /",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",7,0,18.25,"0,00","12x1.5 AA Ltr Bot.Carton New
AA200482 Log 7 Case 18.25 0% 127.75 0 5% 0 0,00
6291100850143 /",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA200519,"6x1.5 L Al Ain Shrink
6291100850198 /",1,"0,46",9.13,9.59,"6x1.5 L Al Ain Shrink
AA200519 1 Pack 9.13 0% 0,00 9.13 5% 0,46 9.59
6291100850198 /",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA202043,Al-Ain Olive Oil Regular250 ml,4 Piece,2.17,"10,83",45.50,"Al-Ain Olive Oil Regular250 ml
AA202043 4 Piece 10,83 0% 0,00 43.33 5% 2.17 45.50",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA202043,Al-Ain Olive Oil Regular250 ml,2 Piece,0,10.83,0.00,"Al-Ain Olive Oil Regular250 ml
AA202043 2 Piece 10.83 0% 21.67 0 5% 0 0.00",2,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,300.00
AA202364,Al Ain Olive oil 12x500ml,4,5.17,25.83,108.50,"Al Ain Olive oil 12x500ml
4 Piece 25.83 0% 0.00 103.33 5% 5.17 108.50
AA202364",3,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,367.20
AA202364,Al Ain Olive oil 12x500ml,2,0,25.83,0.00,"Al Ain Olive oil 12x500ml
AA202364 2 Piece 25.83 0% 51,67 0 5% 0 0.00",3,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,367.20
AA3000414,24X500ml AA Bot Water CTN,3,"2,74",18.25,57.49,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 3 Case 18.25 0% 0,00 54.75 5% 2,74 57.49",3,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,367.20
AA3000419,12X1.5L AA Bot Water CTN,10,9.12,18.25,191.62,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 10 Case 18.25 0% 0.00 182,5 5% 9.12 191.62",3,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,367.20
AA3000421,6X1.5L AA Bot Water SHK,1,0.46,9.13,9.59,"6X1.5L AA Bot Water SHK
AA3000421 Travel Promo 1 Pack 9.13 0% 0,00 9.13 5% 0.46 9.59",3,9120727200,Agthia 5 (8).pdf,Anwar Remah Grocery,04.01.2023,367.20
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",8,3.2,16,67.20,"12X500ml Al Bayan shrink
8 Case 16 50% 64.00 64 5% 3.2 67.20
AA200695
6298044001303 /",1,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",7,2.8,16,58.80,"6x1.5L Al Bayan shrink 7 Case 16 50% 56.00 56 5% 2.8 58.80
AA200697
6298044001273 /",1,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",2,0,8,0.00,"6x1.5L Al Bayan shrink
2 Pack 8 0% 16.00 0 5% 0 0.00
AA200697
6298044001273 /",1,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",4,3.65,18.25,76.65,"12X500ml Al Ain Shrink
AA200552 4 Case 18.25 0% 0.00 73 5% 3.65 76.65
6291105810074 /",2,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,one hundred fifty-three dirham 30 100 only
AA200519,"6x1.5 L Al Ain Shrink
6291100850198 /",4,"3,65",18.25,76.65,"6x1.5 L Al Ain Shrink
AA200519 4 Case 18.25 0% 0,00 73 5% 3,65 76.65
6291100850198 /",2,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,one hundred fifty-three dirham 30 100 only
AA200519,"6x1.5 L Al Ain Shrink
6291100850198 /",6,0,18.25,0.00,"6x1.5 L Al Ain Shrink
AA200519 6 Case 18.25 0% 109.50 0 5% 0 0.00
6291100850198 /",2,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,one hundred fifty-three dirham 30 100 only
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",2.500,0,18.25,0.00,"12X500ml Al Ain Shrink
AA200552 2.500 Case 18.25 0% 45.63 0 5% 0 0.00
6291105810074 /",2,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,one hundred fifty-three dirham 30 100 only
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",7,2.8,16,58.80,"6x1.5L Al Bayan shrink
AA200697 7 Case 16 50% 56.00 56 5% 2.8 58.80
6298044001273 /",3,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",8,3.2,16,67.20,"12X500ml Al Bayan shrink
AA200695 8 Case 16 50% 64.00 64 5% 3.2 67.20
6298044001303 /",3,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",2,0,8,0.00,"6x1.5L Al Bayan shrink
AA200697 2 Pack 8 0% 16.00 0 5% 0 0.00
6298044001273 /",3,9120741334,Agthia 2 (5).pdf,Aud Al Touba Grocery,10.03.2023,126.00
AA3000414,24X500ml AA Bot Water CTN,2,0,12,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 2 Case 12 0% 24.00 0 5% 0 0.00",1,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA3000414,24X500ml AA Bot Water CTN,5,3,12,63.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 5 Case 12 0% 0,00 60 5% 3 63.00",1,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA3000419,12X1.5L AA Bot Water CTN,5,3,12,63.00,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 5 Case 12 0% 0,00 60 5% 3 63.00",1,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA200478,"24x500mL Carton REGULAR
6291100850129 /",10,6,12,126.00,"24x500mL Carton REGULAR 10 Case 12 0% 0,00 120 5% 6 126.00
AA200478
6291100850129 /",2,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA200478,"24x500mL Carton REGULAR
6291100850129 /",2,0,12,"0,00","24x500mL Carton REGULAR 2 Case 12 0% 24.00 0 5% 0 0,00
AA200478
6291100850129 /",2,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA3000419,12X1.5L AA Bot Water CTN,5,3,12,63.00,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 5 Case 12 0% 0.00 60 5% 3 63.00",3,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA3000414,24X500ml AA Bot Water CTN,5,3,12,63.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 5 Case 12 0% 0,00 60 5% 3 63.00",3,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA3000414,24X500ml AA Bot Water CTN,2,0,12,"0,00","24X500ml AA Bot Water CTN
AA3000414 Travel Promo 2 Case 12 0% 24.00 0 5% 0 0,00",3,9120715883,Agthia 5 (7).pdf,Suhaib Restaurant,11.02.2023,126.00
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",20,8,16,168.00,"12X500ml Al Bayan shrink
AA200695 20 Case 16 50% 160.00 160 5% 8 168.00
6298044001303 /",1,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,420.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",30,12,16,252.00,"6x1.5L Al Bayan shrink
AA200697 30 Case 16 50% 240.00 240 5% 12 252.00
6298044001273 /",1,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,420.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",14,0,8,"0,00","6x1.5L Al Bayan shrink
AA200697 14 Pack 8 0% 112.00 0 5% 0 0,00
6298044001273 /",1,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,420.00
AA200695,"12X500ml AI Bayan shrink
6298044001303 /",5,2,16,42.00,"12X500ml AI Bayan shrink
AA200695 5 Case 16 50% 40.00 40 5% 2 42.00
6298044001303 /",2,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,126.00
AA200695,"12X500ml Al Bayan shrink
6298044001303 /",1,0,16,0.00,"12X500ml Al Bayan shrink
AA200695 1 Case 16 0% 16.00 0 5% 0 0.00
6298044001303 /",2,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",10,4,16,84.00,"6x1.5L Al Bayan shrink
10 Case 16 50% 80,00 80 5% 4 84.00
AA200697
6298044001273 /",2,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,126.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",2,0,8,0.00,"6x1.5L Al Bayan shrink
AA200697 2 Pack 8 0% 16.00 0 5% 0 0.00
6298044001273 /",3,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,210.00
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",5,4,16,84.00,"4X5 Ltr. Bot. Brown Carton New
AA200475 5 Case 16 0% 0.00 80 5% 4 84.00
6291100850150 /",3,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,210.00
AA200475,"4X5 Ltr. Bot. Brown Carton New
6291100850150 /",2,0,16,0.00,"4X5 Ltr. Bot. Brown Carton New
AA200475 2 Case 16 0% 32.00 0 5% 0 0.00
6291100850150 /",3,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,210.00
AA200697,"6x1.5L Al Bayan shrink
6298044001273 /",15,6,16,126.00,"6x1.5L Al Bayan shrink
15 Case
AA200697 16 50% 120.00 120 5% 6 126.00
6298044001273 /",3,9120728679,Agthia 3 (2).pdf,Mabrook New Grocery,14.03.2023,210.00
AA200552,"12X500ml Al Ain Shrink
6291105810074 /",0.500,0,18.25,"0,00","12X500ml Al Ain Shrink
AA200552 0.500 Case 18.25 0% 9.13 0 5% 0 0,00
6291105810074 /",1,9120728833,Agthia (2).pdf,Muhandas Grocer,27.02.2023,143.50
AA3000409,24X330ml AA Bot Water CTN,5,4.44,17.75,93.19,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 5 Case 17.75 0% 0,00 88.75 5% 4.44 93.19",1,9120728833,Agthia (2).pdf,Muhandas Grocer,27.02.2023,143.50
AA3000414,24X500ml AA Bot Water CTN,2,o,18.25,"0,00","24X500ml AA Bot Water CTN
AA3000414 Travel Promo 2 Case 18.25 0% 36.50 0 5% o 0,00",1,9120728833,Agthia (2).pdf,Muhandas Grocer,27.02.2023,143.50
AA3000409,24X330ml AA Bot Water CTN,5,0,17.75,"0,00","24X330ml AA Bot Water CTN
AA3000409 Travel Promo 5 Case 17.75 0% 88.75 0 5% 0 0,00",1,9120728833,Agthia (2).pdf,Muhandas Grocer,27.02.2023,143.50
AA3000414,24X500ml AA Bot Water CTN,3,2.74,18.25,57.49,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 3 Case 18.25 0% 0.00 54.75 5% 2.74 57.49",1,9120728833,Agthia (2).pdf,Muhandas Grocer,27.02.2023,143.50
AA202043,Al-Ain Olive Oil Regular250 ml,2 Piece,0,10.83,"0,00","Al-Ain Olive Oil Regular250 ml
AA202043 2 Piece 10.83 0% 21.67 0 5% 0 0,00",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202043,Al-Ain Olive Oil Regular250 ml,4 Piece,2.17,10.83,45.50,"Al-Ain Olive Oil Regular250 ml
AA202043 4 Piece 10.83 0% 0.00 43.33 5% 2.17 45.50",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202296,Al Ain TP 48*135GM 22: 24 Tetr,2,5.4,54,113.40,"Al Ain TP 48*135GM 22: 24 Tetr
AA202296 2 Case 54 0% 0.00 *08 5% 5.4 113.40",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202346,"Al Ain TP 22: 24 100x70GM
Pouc.",4,4,20,84.00,"Al Ain TP 22: 24 100x70GM
AA202346 Pouc. 4 Pack 20 0% 0,00 80 5% 4 84.00",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202355,"At Ain TP 8(5X200GM)22: 24%
EGY",4,2.2,11,46.20,"At Ain TP 8(5X200GM)22: 24%
AA202355 EGY 4 Pack 11 0% 0,00 44 5% 2.2 46.20",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202364,Al Ain Olive oil 12x500ml,4 Piece,3.83,19.17,80.50,"Al Ain Olive oil 12x500ml
AA202364 4 Piece 19.17 0% 0.00 76.67 5% 3.83 80.50",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA202364,Al Ain Olive oil 12x500ml,2,0,19.17,0.00,"Al Ain Olive oil 12x500ml
AA202364 2 Piece 19.17 0% 38.33 0 5% 0 0.00",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA3000409,24X330ml AA Bot Water CTN,5,4.44,17.75,93.19,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 5 Case 17.75 0% 0,00 88.75 5% 4.44 93.19",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA3000414,24X500ml AA Bot Water CTN,6,0,18.25,0.00,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 6 Case 18.25 0% 109.50 0 5% 0 0.00",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA3000409,24X330ml AA Bot Water CTN,7,0,17.75,0.00,"24X330ml AA Bot Water CTN
AA3000409 Travel Promo 7 Case 17.75 0% 124.25 0 5% 0 0.00",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA3000414,24X500ml AA Bot Water CTN,5,4.56,18.25,95.81,"24X500ml AA Bot Water CTN
AA3000414 Travel Promo 5 Case 18.25 0% 0.00 91.25 5% 4.56 95.81",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA3000419,12X1.5L AA Bot Water CTN,4,3.65,18.25,76.65,"12X1.5L AA Bot Water CTN
AA3000419 Travel Promo 4 Case 18.25 0% 0.00 73 5% 3.65 76.65",1,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,635.25
AA200478,"24x500mL Carton REGULAR
6291100850129 /",15,13.69,18.25,287.44,"24x500mL Carton REGULAR
AA200478 15 Case 18.25 0% 0,00 273.75 5% 13.69 287.44
6291100850129 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",5,4.56,18.25,95.81,"12x1.5 AA Ltr Bot.Carton New
AA200482 Log 5 Case 18.25 0% 0.00 91.25 5% 4.56 95.81
6291100850143 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200483,"24x330ML Carton Regular
6291100850112 /",5,4.44,17.75,93.19,"24x330ML Carton Regular
AA200483 5 Case 17.75 0% 0.00 88.75 5% 4.44 93.19
6291100850112 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200478,"24x500mL Carton REGULAR
6291100850129 /",10,0,18.25,0.00,"24x500mL Carton REGULAR
AA200478 10 Case 18.25 0% 182.50 0 5% 0 0.00
6291100850129 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200483,"24x330ML Carton Regular
6291100850112 /",8,0,17.75,0.00,"24x330ML Carton Regular
AA200483 8 Case 17.75 0% 142.00 0 5% 0 0.00
6291100850112 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200482,"12x1.5 AA Ltr Bot.Carton New
Log
6291100850143 /",7 Case,0,18.25,0.00,"12x1.5 AA Ltr Bot.Carton New
AA200482 Log 7 Case 18.25 0% 127.75 0 5% 0 0.00
6291100850143 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
AA200519,"6x1.5 L AI Ain Shrink
6291100850198 /",0.500 Case,0,18.25,0.00,"6x1.5 L AI Ain Shrink
AA200519 0.500 Case 18.25 0% 9.13 0 5% 0 0.00
6291100850198 /",2,9201496581,Agthia (6).pdf,Al Abreez Grocery,02.02.2023,476.44
6291100850129,"24x500mL Carton REGULAR
6291100850129 /",27,24.64,18.25,517.39,"24x500mL Carton REGULAR
AA200478 27 Case 18.25 0% 0,00 492.75 5% 24.64 517.39
6291100850129 /",1,9120725697,Agthia 2 (2).pdf,Ghanem Grocery,02.01.2023,517.39
6291100850129,"24x500mL Carton REGULAR
6291100850129 /",24,0,18.25,"0,00","24x500mL Carton REGULAR
AA200478 24 Case 18.25 0% 438.00 0 5% 0 0,00
6291100850129 /",1,9120725697,Agthia 2 (2).pdf,Ghanem Grocery,02.01.2023,517.39
AA3000387,"6x1.5L AA Bot Water SHK
Happiness",2.500,0,18.25,0.00,"6x1.5L AA Bot Water SHK
AA3000387 Happiness 2.500 Case 18.25 0% 45.63 0 5% 0 0.00",1,9120725697,Agthia 2 (2).pdf,Ghanem Grocery,02.01.2023,517.39
